repo_index,CommitEvent,CommitCommentEvent,IssueEvent,IssueCommentEvent,PullRequestEvent,PullRequestCommentEvent
2372,0,0,0,0,0,0
42354,0,0,0,0,0,0
7583,0,0,0,0,0,0
49178,3,0,0,0,0,0
3365,0,0,0,0,0,0
11588,125,0,15,78,3,3
8379,0,0,0,0,0,0
19364,0,0,1,0,0,0
586,0,0,0,0,0,0
29922,0,0,4,13,0,0
23889,4,0,0,0,0,0
49908,0,0,0,0,0,0
30444,26,0,0,0,30,40
17537,0,0,3,4,1,0
15460,2,0,22,44,6,10
21649,61,0,30,51,33,24
48128,0,0,0,0,0,0
3750,0,0,0,0,0,0
31344,34,0,21,81,12,9
22241,6,0,6,3,12,9
18450,68,0,0,7,28,0
5262,0,0,0,0,0,0
42934,0,0,8,0,4,0
1938,0,0,0,0,0,0
42104,662,0,1700,340,1836,612
8253,0,0,0,0,0,0
25961,50,0,34,94,14,16
43393,0,0,0,0,0,0
34006,93,45,240,330,225,195
35589,34,0,16,76,24,36
25859,55,0,34,66,52,48
15578,17,0,26,120,6,2
16114,8,0,18,42,10,2
23078,8,0,4,26,2,7
27240,0,0,3,2,0,0
7851,0,0,0,0,0,0
8683,0,0,0,0,0,0
32874,0,0,0,1,2,2
45936,6,0,0,0,0,0
22352,0,0,0,0,0,0
16210,11,0,2,8,4,0
4451,0,0,0,0,0,0
12525,0,0,0,0,0,0
1468,0,0,0,0,0,0
14608,262,0,8,32,16,32
450,0,0,0,0,0,0
39686,74,4,40,54,42,16
45127,292,0,6,0,120,126
6479,0,0,0,0,0,0
9305,0,0,0,0,0,0
15205,0,0,0,0,0,0
5639,0,0,0,0,0,0
15139,29,0,0,0,0,0
14533,26,0,33,45,75,102
44836,0,0,0,2,0,0
12479,2,0,4,0,8,24
32727,14,0,6,18,48,6
5081,0,0,0,0,0,0
39734,0,0,1,4,0,0
30985,17,0,8,16,3,2
25891,10,0,0,0,6,2
25285,16,0,16,56,24,28
18316,0,0,0,0,0,0
46490,7,0,2,4,2,2
15221,0,0,2,2,0,0
16476,151,0,18,36,414,90
6554,0,0,0,0,0,0
44614,58,0,14,21,42,147
35992,0,0,1,1,3,3
1718,0,0,0,0,0,0
6269,0,0,0,0,0,0
39610,0,0,0,0,0,0
43858,2,0,2,4,0,0
35151,61,0,6,32,26,2
33177,0,0,2,1,0,0
9777,0,0,0,0,0,0
26378,0,0,6,0,3,0
15657,10,0,7,10,2,4
48355,397,0,0,0,0,0
3185,0,0,0,0,0,0
9970,0,0,0,0,0,0
34925,22,0,1,9,23,24
5967,0,0,0,0,0,0
28574,108,0,30,5,0,0
43953,33,0,0,0,54,48
8199,0,0,0,0,0,0
17790,2,0,4,0,0,0
36982,18,0,18,24,2,2
45262,13,0,0,0,5,0
42420,0,0,0,0,0,0
21041,0,0,0,12,0,0
13109,76,0,0,6,318,246
14125,9,0,12,24,48,36
14662,21,0,0,16,30,20
18962,16,0,19,37,4,30
8493,0,0,0,0,0,0
29204,659,0,814,2244,748,1375
21053,1,0,12,0,0,0
39537,8,0,0,2,2,0
13924,41,0,26,90,22,14
16534,0,0,0,0,0,0
22834,1,0,0,4,0,0
4856,0,0,0,0,0,0
29888,9,0,9,24,0,0
16502,113,0,72,64,480,512
2463,0,0,0,0,0,0
12209,262,0,0,0,0,28
45515,37,0,12,24,40,8
24865,28,0,14,61,16,36
953,0,0,0,0,0,0
1055,0,0,0,0,0,0
28728,0,0,0,2,4,0
23627,0,0,0,0,0,0
6891,0,0,0,0,0,0
17757,33,0,30,54,0,0
24104,0,0,0,0,0,1
23460,17,0,6,43,2,0
13632,4,0,15,48,3,3
40419,6,0,0,0,2,2
10688,19,0,10,115,70,95
6384,0,0,0,0,0,0
20406,50,0,56,8,76,28
25294,227,0,266,812,154,644
9933,0,0,0,0,0,0
12432,1,0,6,21,0,0
9462,0,0,0,0,0,0
30262,0,0,0,0,3,3
7713,0,0,0,0,0,0
16893,12,0,2,2,2,2
10993,125,0,44,212,72,20
16773,201,24,204,216,522,1398
8589,0,0,0,0,0,0
27091,9,0,0,36,0,0
39104,24,0,1,2,3,2
29603,9,0,1,4,1,1
14529,0,0,12,36,9,36
1070,0,0,0,0,0,0
2494,0,0,0,0,0,0
38491,277,0,0,195,0,0
11952,15,0,6,30,6,6
47868,38,0,16,40,24,0
13830,15,0,36,108,14,26
47556,0,0,4,18,1,0
7482,0,0,0,0,0,0
18821,22,0,36,150,0,0
48738,58,0,0,6,18,66
4423,0,0,0,0,0,0
18654,335,0,0,0,0,0
22365,282,0,70,56,294,14
21507,19,0,4,8,4,2
44469,0,0,0,0,0,0
45314,0,0,0,1,0,0
24293,32,0,20,28,26,4
21667,14,0,12,72,48,36
11537,89,0,39,198,45,12
22200,1,0,6,3,6,6
1388,0,0,0,0,0,0
3057,0,0,0,0,0,0
13848,8,0,7,33,2,2
14777,3,0,0,4,0,0
6920,0,0,0,0,0,0
46593,2,0,2,1,0,0
32799,7,0,6,8,5,0
43052,3,0,1,1,1,0
15825,3,0,1,1,1,0
462,0,0,0,0,0,0
1039,0,0,0,0,0,0
1955,0,0,0,0,0,0
37341,0,0,2,22,0,0
3692,0,0,0,0,0,0
25187,27,0,12,14,0,0
40464,0,0,0,0,0,0
21672,1,0,0,8,8,4
39932,0,0,1,0,0,0
26555,55,0,120,600,0,0
3269,0,0,0,0,0,0
47558,0,0,0,0,0,0
7899,0,0,0,0,0,0
8942,0,0,0,0,0,0
30184,0,0,3,3,0,0
26126,69,0,80,70,190,150
31716,20,0,0,0,0,0
7456,0,0,0,0,0,0
31949,5,0,4,18,2,2
9871,0,0,0,0,0,0
1777,0,0,0,0,0,0
22979,94,0,77,143,0,0
18587,45,0,8,2,4,0
23068,28,0,22,66,20,12
5598,0,0,0,0,0,0
39140,0,0,0,0,0,0
18773,0,0,0,0,0,0
39257,2,0,0,0,0,0
3277,0,0,0,0,0,0
41362,0,0,1,0,0,0
32764,0,0,0,4,0,0
27013,155,0,100,116,176,92
28581,101,0,0,0,128,32
40208,0,0,0,0,0,0
18465,38,0,24,160,48,112
17828,360,182,0,1118,0,0
1304,0,0,0,0,0,0
20683,58,0,48,108,54,90
11000,81,0,38,57,0,0
4557,0,0,0,0,0,0
3335,0,0,0,0,0,0
15456,6,0,6,0,9,0
17195,1,0,0,0,1,1
45383,36,0,0,9,36,99
10029,0,0,2,2,0,0
13411,0,0,0,0,4,0
48690,0,0,0,1,1,2
10454,2,0,6,18,0,0
7179,0,0,0,0,0,0
36540,43,0,3,9,3,6
29663,0,0,15,53,0,0
25009,18,0,0,0,8,2
5436,0,0,0,0,0,0
36190,0,0,0,0,0,0
11890,27,0,0,35,25,120
2239,0,0,0,0,0,0
36847,0,0,0,0,0,0
7196,0,0,0,0,0,0
28196,396,1320,0,0,0,0
23139,12,0,1,0,22,18
16533,7,0,0,0,11,5
17466,0,0,1,1,3,1
2853,0,0,0,0,0,0
15136,40,0,12,60,0,0
11244,14,0,6,6,6,18
36691,0,0,0,51,0,0
22608,1,0,12,8,0,0
8211,0,0,0,0,0,0
49804,0,0,0,0,0,0
12400,0,0,16,60,1,1
352,0,0,0,0,0,0
9621,0,0,0,0,0,0
47582,0,0,1,2,0,0
21797,58,0,42,102,42,78
40100,0,0,0,0,0,0
24437,0,0,0,8,0,0
16251,0,0,7,7,4,2
41784,0,0,0,0,0,0
48248,198,0,8,0,0,0
7332,0,0,0,0,0,0
13391,0,0,0,0,0,0
41080,0,0,0,0,1,1
10189,0,0,1,0,1,1
48937,1,0,4,8,0,0
7857,0,0,0,0,0,0
7146,0,0,0,0,0,0
4252,0,0,0,0,0,0
16673,31,0,24,123,60,57
5312,0,0,0,0,0,0
24983,22,0,12,28,6,22
18497,0,0,0,0,0,0
14707,22,0,39,105,42,51
292,0,0,0,0,0,0
35495,1,0,0,0,0,0
7446,0,0,0,0,0,0
13092,20,5,30,70,10,5
15380,0,0,0,0,0,0
23537,24,0,12,24,16,4
5977,0,0,0,0,0,0
5788,0,0,0,0,0,0
7172,0,0,0,0,0,0
36888,1,0,3,11,0,0
48552,0,0,0,0,3,3
265,0,0,0,0,0,0
36741,4,0,0,0,3,0
33365,0,0,2,3,0,0
44933,5,0,27,108,18,0
24270,0,0,0,0,0,0
5999,0,0,0,0,0,0
4010,0,0,0,0,0,0
1268,0,0,0,0,0,0
10241,6,0,28,36,6,0
27955,19,3,9,9,12,0
22054,390,0,0,180,410,650
2857,0,0,0,0,0,0
23671,58,0,27,48,51,0
22091,1,0,0,0,1,0
42904,1,0,2,0,4,2
9836,0,0,0,0,0,0
32150,44,0,0,0,0,0
4752,0,0,0,0,0,0
49503,72,0,24,32,0,0
46995,29,0,3,10,1,6
44840,0,0,0,0,0,0
8014,0,0,0,0,0,0
8124,0,0,0,0,0,0
3003,0,0,0,0,0,0
5579,0,0,0,0,0,0
4603,0,0,0,0,0,0
18128,364,0,45,15,0,0
1793,0,0,0,0,0,0
16355,53,4,24,108,20,8
29602,4,0,80,88,48,56
20752,0,0,0,0,0,0
5087,0,0,0,0,0,0
19734,1,0,0,0,0,0
1951,0,0,0,0,0,0
39923,47,0,6,28,50,44
6246,0,0,0,0,0,0
13216,73,0,126,282,102,114
19127,35,0,6,14,12,3
41041,51,0,12,50,30,42
39445,146,0,0,0,189,63
29930,164,0,48,252,0,0
46337,0,0,0,2,1,0
25718,16,0,1,5,1,6
33007,0,0,0,0,0,0
18237,1,0,1,4,0,0
43145,61,0,24,160,32,52
7245,0,0,0,0,0,0
37695,3,0,2,0,4,0
31858,5,0,4,24,4,0
20479,1,0,3,6,1,1
5856,0,0,0,0,0,0
2747,0,0,0,0,0,0
47296,46,0,0,0,0,0
2280,0,0,0,0,0,0
45905,3,0,0,0,3,0
22914,0,0,8,4,0,0
6306,0,0,0,0,0,0
8970,0,0,0,0,0,0
24375,81,0,55,95,20,10
31055,23,2,6,16,18,46
38506,0,0,0,0,0,0
20098,11,0,3,10,2,8
19209,47,0,15,95,50,0
23180,21,0,14,20,6,4
46643,1,0,0,0,1,1
29618,37,0,10,18,6,2
6317,0,0,0,0,0,0
46595,172,0,145,348,0,0
10486,10,0,24,84,0,0
17094,1,0,3,3,1,0
21669,55,0,60,384,96,192
39707,0,0,1,0,0,0
48866,13,0,0,0,0,0
6027,0,0,0,0,0,0
44752,36,0,0,0,0,0
31792,347,0,285,375,345,240
7959,0,0,0,0,0,0
43113,0,0,0,0,0,0
26012,0,0,1,1,0,0
1779,0,0,0,0,0,0
24339,0,0,0,3,0,0
37748,30,0,0,0,90,58
26132,0,0,7,25,3,8
32814,13,0,12,6,0,0
6434,0,0,0,0,0,0
27376,0,0,4,0,0,0
1906,0,0,0,0,0,0
48505,0,0,0,0,0,0
12277,0,0,8,24,4,10
29796,9,0,6,25,9,2
9481,0,0,0,0,0,0
25993,33,0,12,36,18,45
23807,0,0,3,2,1,1
28167,81,0,72,296,192,600
40793,3,0,0,0,4,0
42425,9,0,4,10,18,80
2892,0,0,0,0,0,0
41169,0,0,141,658,0,0
12824,1,0,0,1,3,9
13882,0,0,0,2,0,0
7567,0,0,0,0,0,0
19588,3,0,0,0,0,0
48461,88,0,0,0,210,0
12873,0,0,0,0,0,0
43692,32,0,6,10,4,0
43999,2,0,1,0,1,0
9129,0,0,0,0,0,0
19857,51,0,64,184,192,208
12567,178,0,0,126,198,225
13353,0,0,5,0,0,0
29147,28,0,0,0,24,0
25570,20,0,6,0,0,0
8324,0,0,0,0,0,0
30441,7,0,1,0,0,0
22889,42,0,4,12,0,0
22259,0,0,2,0,0,0
3127,0,0,0,0,0,0
8767,0,0,0,0,0,0
20487,3,0,3,1,4,4
8353,0,0,0,0,0,0
6904,0,0,0,0,0,0
14988,0,0,12,0,0,0
40786,5,0,0,0,2,6
45734,0,0,0,0,0,0
25058,78,0,12,20,4,16
26063,4,0,1,4,3,0
16450,11,0,0,0,0,0
4633,0,0,0,0,0,0
40941,0,0,11,22,0,0
6832,0,0,0,0,0,0
32544,4,1,2,1,0,0
17215,25,0,4,2,50,32
36319,42,0,0,0,0,0
23030,59,0,60,24,0,0
29728,24,0,1,0,0,1
15338,0,0,48,112,72,88
21742,0,0,0,0,0,0
1056,0,0,0,0,0,0
3226,0,0,0,0,0,0
45930,3,6,0,0,0,0
8812,0,0,0,0,0,0
16738,0,0,0,0,0,0
28038,24,0,2,6,66,102
323,0,0,0,0,0,0
4976,0,0,0,0,0,0
48041,0,0,0,0,0,0
41337,23,0,0,0,4,0
20273,255,0,168,880,0,0
5589,0,0,0,0,0,0
6257,0,0,0,0,0,0
43226,0,0,0,0,0,0
38754,479,0,42,42,582,282
42323,733,0,260,40,320,140
24719,2,0,15,21,6,3
40448,2,0,0,0,30,15
10698,0,0,0,0,0,0
4160,0,0,0,0,0,0
10897,15,0,6,0,0,0
9519,0,0,0,0,0,0
29608,0,0,0,0,4,2
6044,0,0,0,0,0,0
80,0,0,0,0,0,0
15656,118,0,60,72,252,252
22237,130,0,57,219,93,459
15882,76,0,36,100,60,4
9595,0,0,0,0,0,0
39728,0,0,0,0,0,0
32351,0,0,1,1,0,0
24279,69,0,20,60,0,0
18976,22,0,16,16,0,0
17917,154,0,52,40,180,136
7242,0,0,0,0,0,0
16748,5,0,0,2,6,10
1264,0,0,0,0,0,0
13634,636,0,217,1829,0,0
9666,0,0,0,0,0,0
45191,0,0,0,0,0,0
26326,0,0,2,5,6,6
13271,8,0,20,56,0,0
22288,2,0,4,16,0,0
24973,10,0,0,0,0,0
13280,15,0,14,14,0,0
31992,299,0,24,60,6,0
14267,43,0,112,294,63,21
868,0,0,0,0,0,0
7067,0,0,0,0,0,0
42628,1,0,0,0,0,0
13205,5,0,46,106,2,0
6501,0,0,0,0,0,0
29057,2,0,3,7,3,0
22457,76,0,0,0,0,0
2485,0,0,0,0,0,0
27244,1,0,0,2,0,0
11962,3,0,21,54,9,27
38715,0,0,0,0,0,0
9349,0,0,0,0,0,0
30392,2,0,1,5,1,3
44070,11,0,2,0,20,18
45654,5,0,0,0,16,16
10676,3,0,2,5,1,0
35049,0,0,0,0,0,0
10302,8,0,28,82,0,6
21254,0,6,21,48,3,6
2877,0,0,0,0,0,0
2344,0,0,0,0,0,0
40179,0,0,0,0,0,0
38395,0,0,0,0,0,0
31222,0,0,0,0,0,0
15250,3,0,0,24,12,0
44379,311,0,162,132,558,684
35781,90,0,5,25,230,220
7154,0,0,0,0,0,0
18224,24,0,32,54,2,2
24858,14,0,56,60,0,0
5968,0,0,0,0,0,0
2744,0,0,0,0,0,0
33376,34,0,66,264,0,0
22353,227,0,140,686,0,0
3581,0,0,0,0,0,0
28042,0,0,0,0,0,3
1710,0,0,0,0,0,0
3611,0,0,0,0,0,0
20927,0,0,2,2,4,6
12375,7,0,18,33,9,9
15877,62,0,104,494,0,0
12512,27,0,0,0,0,0
34112,41,0,15,57,9,3
17884,3,0,0,0,0,0
9902,0,0,0,0,0,0
41489,10,0,6,0,0,0
33864,0,0,0,0,0,0
13401,0,0,9,18,0,0
33171,0,0,0,0,0,0
6600,0,0,0,0,0,0
27057,18,0,45,90,25,5
3981,0,0,0,0,0,0
47455,8,53,0,0,0,53
49649,9,0,0,0,0,0
34838,0,0,0,4,6,0
35731,64,0,12,12,0,0
15489,0,0,4,16,2,6
27767,7,0,1,1,0,0
26609,0,0,1,4,1,0
8532,0,0,0,0,0,0
28003,0,0,0,0,0,0
26036,239,0,36,36,468,288
27809,2,0,4,6,0,0
42548,9,0,0,0,8,2
40538,0,0,1,1,0,0
28710,0,0,1,0,3,0
14759,0,0,0,0,0,0
1883,0,0,0,0,0,0
30347,108,0,0,0,27,18
28383,56,0,0,21,18,96
2083,0,0,0,0,0,0
16603,8,0,15,48,18,45
30263,24,0,15,15,18,12
27150,35,0,0,0,75,300
12490,26,0,2,2,1,0
11944,0,0,4,12,8,8
7057,0,0,0,0,0,0
32570,5,0,0,0,0,0
1509,0,0,0,0,0,0
21315,0,0,0,0,0,0
5233,0,0,0,0,0,0
16529,9,0,33,66,9,18
2175,0,0,0,0,0,0
11299,22,0,7,18,18,11
23468,16,1,1,3,7,4
21337,0,0,0,0,3,2
48177,22,0,12,12,8,20
18566,95,0,65,125,85,65
3179,0,0,0,0,0,0
6379,0,0,0,0,0,0
17551,9,0,7,0,0,0
3041,0,0,0,0,0,0
24098,0,0,0,0,0,0
17528,189,0,600,1296,120,48
27578,110,0,10,35,0,45
13005,271,0,420,749,441,980
15810,194,0,7,0,0,0
20083,0,0,12,42,0,0
10315,44,0,50,145,115,0
16944,3,0,4,2,2,1
13099,101,0,63,219,114,147
11064,38,0,14,12,2,0
32031,13,0,2,5,5,2
33609,3,0,1,2,1,0
30779,812,0,580,2146,0,0
10361,0,0,6,24,0,0
16120,99,0,60,408,12,44
32524,0,0,0,0,0,0
28065,13,0,12,24,0,0
6071,0,0,0,0,0,0
43301,0,0,6,18,0,0
31717,1,0,0,0,0,0
20089,0,0,0,0,0,0
7917,0,0,0,0,0,0
5403,0,0,0,0,0,0
38429,100,0,51,90,24,0
20695,0,0,0,4,0,0
31627,5,0,0,0,0,0
12437,55,4,96,220,0,12
5356,0,0,0,0,0,0
28161,1,0,0,0,0,0
32476,0,0,0,0,3,2
38246,0,0,0,0,9,7
8782,0,0,0,0,0,0
33677,3,0,1,1,1,0
43661,4,0,0,0,6,2
48030,0,0,0,0,0,0
32398,12,0,60,330,12,54
15326,12,0,24,140,8,16
32833,17,0,0,0,0,0
33823,0,0,0,0,0,1
43633,9,0,1,1,2,0
1245,0,0,0,0,0,0
29958,42,0,12,12,33,51
18350,18,0,8,26,10,18
10379,1,0,9,3,0,0
15147,38,0,32,152,72,120
4680,0,0,0,0,0,0
17113,94,0,0,36,42,798
15807,11,0,4,6,2,2
21284,1,0,0,0,0,4
13919,0,0,1,2,1,0
29,0,0,0,0,0,0
42674,0,0,0,0,2,5
23775,48,0,2,4,4,0
45053,17,0,4,15,1,4
20828,38,0,16,64,32,168
20704,30,0,21,126,51,15
29432,181,0,368,184,208,200
14907,50,0,54,126,84,54
13312,0,0,3,0,0,0
12845,0,0,10,16,6,10
48463,91,0,0,0,96,40
18335,0,0,0,0,0,0
26860,100,0,80,120,200,100
44808,89,0,0,0,0,0
17953,6,0,4,20,12,44
5230,0,0,0,0,0,0
13254,31,0,64,344,176,552
7509,0,0,0,0,0,0
1526,0,0,0,0,0,0
1812,0,0,0,0,0,0
27958,0,0,6,0,0,0
42744,2,0,0,0,1,1
12469,22,0,100,280,100,90
1374,0,0,0,0,0,0
14733,11,0,16,10,16,4
21963,44,0,44,88,0,0
14842,2,0,10,17,0,0
6829,0,0,0,0,0,0
45043,6,0,1,2,1,0
618,0,0,0,0,0,0
43251,32,0,24,27,9,3
14329,43,0,54,207,27,18
34608,83,0,65,182,0,0
27227,7,0,0,0,0,0
28849,45,0,0,0,6,12
11100,0,0,1,1,5,2
2002,0,0,0,0,0,0
11741,12,0,4,6,20,26
25739,0,0,0,0,0,0
25418,22,0,16,78,4,0
13456,21,0,48,260,20,20
33522,0,0,0,0,0,0
25116,32,0,9,12,6,3
41459,6,0,0,8,4,8
31639,0,0,0,0,0,0
24499,15,0,4,16,8,15
18452,0,0,4,12,0,0
42839,16,0,7,22,3,0
14021,3,0,3,0,1,0
35447,26,0,8,10,8,10
20899,78,0,20,0,0,0
8478,0,0,0,0,0,0
49639,7,0,1,0,5,0
35285,0,0,2,0,0,0
39524,9,0,0,1,0,0
12286,71,0,35,75,65,100
33446,0,0,0,0,0,5
22734,139,14,84,210,140,182
9345,0,0,0,0,0,0
16991,10,0,4,7,2,2
31113,2,0,0,0,0,0
39745,6,0,0,0,1,0
8397,0,0,0,0,0,0
13143,0,0,0,8,2,0
12239,8,0,328,820,41,0
20276,35,0,1,1,0,0
2775,0,0,0,0,0,0
171,0,0,0,0,0,0
7849,0,0,0,0,0,0
26777,124,0,21,132,3,3
47854,1,0,2,1,0,0
7635,0,0,0,0,0,0
42631,19,0,0,0,0,0
21279,11,0,10,0,0,0
8865,0,0,0,0,0,0
7391,0,0,0,0,0,0
6372,0,0,0,0,0,0
6932,0,0,0,0,0,0
41113,0,0,1,0,0,0
43504,56,0,16,56,0,0
12397,1068,96,1176,960,0,0
11834,69,0,135,540,35,30
32115,11,0,6,6,0,0
2722,0,0,0,0,0,0
29296,0,0,0,0,0,0
28592,1,0,1,0,1,0
11240,0,0,0,0,1,0
18212,6,0,4,6,0,0
15759,334,0,300,564,168,336
37130,17,0,0,0,15,12
17135,69,0,0,0,9,0
4383,0,0,0,0,0,0
15934,1,0,24,60,0,0
48921,0,0,0,0,1,0
36394,298,0,529,1173,0,23
42921,3,0,10,32,4,0
19463,0,0,18,59,0,0
16179,16,0,10,40,5,25
8724,0,0,0,0,0,0
7755,0,0,0,0,0,0
23072,0,0,0,0,1,0
17999,0,0,4,4,0,0
6714,0,0,0,0,0,0
5682,0,0,0,0,0,0
7349,0,0,0,0,0,0
31578,195,0,0,0,0,0
38130,39,0,12,84,15,18
12622,26,0,0,0,204,221
7458,0,0,0,0,0,0
27216,8,0,30,54,0,0
7195,0,0,0,0,0,0
2307,0,0,0,0,0,0
27617,1,0,2,0,2,4
45870,0,0,0,0,0,0
25566,61,0,2,2,6,0
30967,0,0,0,0,4,0
49480,0,0,0,0,1,0
46562,13,0,1,0,6,0
8945,0,0,0,0,0,0
37561,0,0,0,0,0,0
25112,7,0,0,24,0,0
11546,30,0,12,42,22,24
34120,0,0,3,4,0,0
16774,0,0,0,0,1,0
17328,2,0,2,0,0,0
16439,0,0,1,1,1,0
35188,4,0,2,2,2,0
6020,0,0,0,0,0,0
26117,333,100,0,50,0,0
17833,2,0,0,0,0,0
2638,0,0,0,0,0,0
5768,0,0,0,0,0,0
5562,0,0,0,0,0,0
16037,4,0,40,72,24,16
30783,208,0,0,0,0,0
8664,0,0,0,0,0,0
14750,2,0,0,4,2,6
44727,0,0,0,0,48,60
16690,15,0,5,16,1,1
30057,8,0,3,0,15,0
35011,1,0,10,0,5,0
22477,0,0,0,0,1,0
4839,0,0,0,0,0,0
34153,12,0,6,12,6,8
43272,48,0,15,60,0,0
12322,12,0,0,0,0,0
25785,49,0,21,72,3,3
26236,69,0,9,39,114,48
6933,0,0,0,0,0,0
39583,20,0,6,22,12,8
1913,0,0,0,0,0,0
9941,0,0,0,0,0,0
25862,13,0,0,0,9,3
12113,11,0,0,21,0,0
6425,0,0,0,0,0,0
26747,5,0,3,12,3,0
19955,23,0,0,60,0,0
18415,23,0,8,72,0,0
41994,466,0,365,2336,0,0
33152,96,0,9,33,36,36
22245,19,0,9,3,21,6
17499,0,0,0,0,2,0
9242,0,0,0,0,0,0
1667,0,0,0,0,0,0
37085,5,0,12,6,14,4
42736,0,0,0,0,0,0
18207,0,0,8,4,12,4
28920,13,0,6,3,24,3
49291,0,0,0,1,0,0
16600,0,0,0,0,0,0
47649,16,0,10,3,8,6
6985,0,0,0,0,0,0
41692,57,0,24,20,52,12
8944,0,0,0,0,0,0
31980,0,0,0,0,0,0
19737,198,0,10,45,50,280
4566,0,0,0,0,0,0
35597,0,0,0,0,1,0
5502,0,0,0,0,0,0
7634,0,0,0,0,0,0
30244,24,0,0,0,0,0
15823,7,0,10,16,6,4
12569,255,0,154,266,56,56
8066,0,0,0,0,0,0
20467,0,0,0,0,0,0
47020,0,0,0,0,0,0
18839,0,0,0,5,0,0
6577,0,0,0,0,0,0
45919,38,0,28,4,48,24
49318,9,0,4,4,8,0
3688,0,0,0,0,0,0
20489,68,0,48,54,96,18
874,0,0,0,0,0,0
35315,0,0,0,0,0,0
12215,20,0,6,24,0,0
39790,9,0,2,3,0,0
19456,30,0,4,6,20,8
32547,0,0,0,0,0,0
48350,76,0,8,4,34,30
2076,0,0,0,0,0,0
5203,0,0,0,0,0,0
3077,0,0,0,0,0,0
18484,208,0,323,1178,456,1482
30838,86,28,329,763,420,1127
30549,0,0,0,0,0,0
31828,11,0,4,3,5,5
47851,8,0,0,0,9,9
35213,9,0,12,12,4,4
26449,0,0,3,3,0,0
40166,0,0,0,0,3,2
29229,9,0,0,0,6,3
46285,21,0,2,8,1,1
4663,0,0,0,0,0,0
6741,0,0,0,0,0,0
5486,0,0,0,0,0,0
23748,3,0,0,0,2,10
36632,6,0,5,10,0,0
14354,15,0,30,210,30,70
24142,2,0,2,2,2,3
16363,19,0,14,38,10,14
19610,0,0,3,7,1,0
8727,0,0,0,0,0,0
26261,197,0,162,585,9,9
34479,1,0,0,0,0,0
6312,0,0,0,0,0,0
40207,13,0,0,0,0,0
22201,6,0,9,15,0,6
29904,10,0,6,0,0,0
18062,17,0,2,13,4,6
13300,5,0,4,4,0,0
32579,0,0,1,2,0,0
49687,90,0,176,198,264,484
41869,20,0,12,36,0,0
3668,0,0,0,0,0,0
22574,10,0,9,6,33,12
2781,0,0,0,0,0,0
11708,26,0,68,44,20,24
25685,7,0,4,5,4,5
17155,51,0,21,102,18,24
23955,45,0,20,40,56,40
34353,13,0,0,0,36,3
46360,56,0,4,6,38,0
33758,32,0,14,0,0,0
6390,0,0,0,0,0,0
34655,16,0,1,7,0,0
12355,2,0,7,14,2,1
41233,0,0,0,0,0,1
5189,0,0,0,0,0,0
23455,45,0,8,16,16,4
10321,20,0,0,0,3,0
5470,0,0,0,0,0,0
5546,0,0,0,0,0,0
13432,94,0,99,525,84,198
37640,0,0,2,4,0,0
42682,331,0,624,1104,576,1128
31655,6,0,12,60,12,21
12695,19,0,12,30,6,14
19959,65,0,16,96,56,16
19992,33,0,6,4,6,6
1086,0,0,0,0,0,0
7606,0,0,0,0,0,0
10514,0,0,3,7,0,5
11920,0,0,0,3,0,0
28835,1,0,6,8,2,0
18365,2,0,1,6,2,0
3025,0,0,0,0,0,0
21367,101,12,72,136,52,52
4688,0,0,0,0,0,0
16135,0,0,0,0,0,0
6404,0,0,0,0,0,0
1680,0,0,0,0,0,0
30786,3,0,0,0,0,0
11108,93,4,0,56,0,0
32203,0,0,0,1,0,0
3684,0,0,0,0,0,0
1904,0,0,0,0,0,0
49456,42,0,10,20,2,0
27386,0,0,0,3,0,0
6465,0,0,0,0,0,0
7854,0,0,0,0,0,0
17763,0,0,1,3,0,0
1613,0,0,0,0,0,0
16109,33,0,10,36,2,4
24005,64,0,23,38,18,14
18567,0,0,5,6,2,0
45894,168,0,112,896,256,744
320,0,0,0,0,0,0
44780,1,0,1,0,1,2
2048,0,0,0,0,0,0
33310,0,0,0,0,0,0
15692,23,0,14,48,2,0
25290,43,0,2,2,58,0
30667,0,0,0,0,1,0
2749,0,0,0,0,0,0
20244,56,0,0,0,0,0
1698,0,0,0,0,0,0
47,0,0,0,0,0,0
24820,0,0,0,0,0,0
17108,3,0,6,0,0,0
4993,0,0,0,0,0,0
16278,21,0,0,0,7,4
31057,8,48,0,0,0,0
20976,0,0,0,0,40,28
40924,7,0,1,1,7,5
28635,8,0,1,1,5,17
6208,0,0,0,0,0,0
41209,1,0,0,0,3,0
2881,0,0,0,0,0,0
35050,0,0,0,0,0,0
40453,26,0,28,64,72,64
8401,0,0,0,0,0,0
41178,13,0,20,4,12,4
381,0,0,0,0,0,0
18592,2,0,7,22,0,0
10099,11,0,50,95,5,5
9963,0,0,0,0,0,0
14718,23,25,0,50,0,0
14973,1,0,0,0,0,0
40548,1,0,2,0,0,0
19406,0,0,0,0,10,5
7178,0,0,0,0,0,0
5793,0,0,0,0,0,0
3499,0,0,0,0,0,0
47615,0,0,0,0,0,0
10229,39,0,0,0,1,0
19121,8,0,24,36,4,12
37779,32,0,12,0,3,0
30618,0,0,0,0,0,0
13326,0,0,2,3,0,0
3432,0,0,0,0,0,0
39042,15,0,0,0,0,0
5932,0,0,0,0,0,0
45914,20,0,0,0,18,15
48373,0,0,4,7,0,0
10070,0,0,8,22,2,0
