repo_index,CommitEvent,CommitCommentEvent,IssueEvent,IssueCommentEvent,PullRequestEvent,PullRequestCommentEvent
33922,20,0,8,4,0,0
33924,172,0,0,0,164,68
33926,3,0,0,0,0,0
33928,90,0,0,0,0,0
33930,167,0,0,80,0,0
33931,11,0,6,8,7,5
33932,31,0,40,56,4,0
33936,0,0,8,8,0,0
33937,10,0,4,28,0,0
33938,24,0,1,1,4,0
33942,18,0,0,0,3,2
33944,40,0,12,62,0,0
33945,0,0,1,1,3,2
33950,100,0,0,0,0,0
33951,274,0,8,32,56,52
33955,4,0,0,0,2,0
33956,0,0,1,2,0,0
33957,72,0,63,78,12,21
33958,3,0,3,6,3,3
33959,113,0,12,20,4,0
33960,71,0,20,50,24,32
33961,0,0,4,2,0,0
33963,344,0,279,248,527,527
33967,45,0,34,88,8,32
33972,13,0,1,5,1,0
33974,30,0,6,33,9,22
33976,41,0,20,20,10,20
33977,16,0,4,4,18,16
33981,0,0,1,0,2,0
33983,29,0,0,0,0,0
33986,82,0,60,140,100,115
33987,15,0,7,5,4,1
33989,370,0,513,741,570,532
33996,9,0,0,0,0,0
33998,8,0,24,42,9,9
33999,13,0,3,3,0,0
34000,10,0,2,1,2,0
34002,7,0,0,0,6,16
34003,36,0,57,66,24,12
34004,12,0,5,14,2,0
34006,54,0,315,795,195,225
34008,39,0,0,0,9,0
34013,1,0,1,2,0,0
34015,66,0,8,24,4,0
34017,4,0,2,4,0,0
34019,5,0,4,0,4,6
34020,12,0,18,120,0,0
34023,0,0,141,141,0,0
34024,3,0,1,1,0,0
34026,6,0,1,1,1,2
34029,161,0,48,6,48,0
34030,12,0,3,0,0,0
34032,103,0,36,120,81,120
34033,57,0,12,46,15,13
34041,20,0,3,8,1,4
34042,0,0,22,33,22,0
34043,110,9,42,168,30,87
34046,4,0,4,8,6,2
34047,0,0,2,0,0,0
34048,31,0,1,0,1,1
34049,13,0,0,0,12,6
34052,3,0,0,0,1,0
34054,147,0,33,3,153,42
34058,172,0,0,0,164,68
34062,14,0,6,6,0,0
34066,4,0,4,4,2,2
34068,61,0,10,90,35,205
34072,15,0,0,0,8,8
34073,6,0,2,5,1,2
34074,91,0,30,45,6,9
34075,30,0,6,9,2,1
34077,0,0,1,1,0,0
34078,405,0,355,220,440,235
34080,126,0,4,6,4,0
34081,1,0,1,1,0,0
34084,82,0,12,10,4,1
34086,54,0,0,0,0,0
34089,486,0,817,836,456,209
34091,0,0,0,1,0,0
34092,128,0,62,98,88,88
34093,76,0,2,0,0,0
34095,23,0,0,0,6,0
34096,9,0,4,12,8,8
34101,16,0,16,80,24,8
34102,28,0,8,16,28,12
34103,67,0,12,0,168,108
34104,1,0,7,14,7,7
34105,18,0,0,0,0,0
34112,145,0,24,3,24,0
34114,25,0,5,5,0,0
34115,195,0,128,576,320,560
34116,242,0,28,133,98,189
34120,23,0,3,1,2,1
34121,34,0,0,0,0,0
34123,46,0,4,5,6,0
34124,73,0,0,0,0,0
34126,14,0,52,65,104,130
34128,39,0,3,4,4,1
34129,42,0,6,4,80,76
34130,42,0,4,12,12,2
34131,144,0,52,44,0,0
34134,0,0,0,0,8,6
34136,193,0,0,0,10,10
34137,104,0,105,287,126,112
34138,8,0,0,0,4,5
34139,4,0,8,20,1,1
34140,4,0,8,8,16,0
34141,392,0,46,46,2208,1173
34142,13,0,4,6,2,0
34143,2,0,4,6,0,0
34146,7,0,27,6,3,3
34147,57,5,35,20,50,50
34150,2,0,0,0,0,0
34153,3,0,12,10,8,10
34154,1,0,0,0,0,0
34155,5,0,60,150,12,6
34158,120,0,30,120,0,0
34159,70,0,6,0,66,36
34164,1,0,1,4,0,0
34165,43,1,31,72,0,0
34175,10,0,0,0,4,4
34176,18,0,11,0,0,0
34179,0,0,3,7,0,0
34180,0,0,1,1,0,0
34181,0,0,0,0,0,1
34182,0,0,4,2,2,0
34184,275,0,0,0,5,0
34187,6,0,0,0,1,0
34192,4,0,0,0,6,7
34195,5,0,18,0,6,6
34197,0,0,0,1,1,0
34198,0,0,0,2,0,0
34201,25,0,0,0,30,15
34204,18,0,8,20,10,6
34207,3,0,1,0,1,0
34208,25,0,5,10,2,0
34210,0,0,0,0,2,1
34212,3,0,6,4,0,0
34213,6,0,0,0,6,4
34215,15,0,0,0,2,4
34216,0,0,2,1,0,0
34217,23,0,2,4,8,6
34218,4,0,0,4,2,0
34221,14,0,1,7,0,0
34223,4,0,4,23,4,13
34230,13,0,0,0,1,0
34234,469,0,140,322,0,42
34235,2,0,1,1,0,0
34237,0,0,2,1,2,3
34238,0,0,2,0,0,0
34244,0,0,2,1,0,0
34246,0,0,3,0,0,0
34248,24,0,0,0,22,0
34253,4,0,0,0,0,0
34255,2,0,0,0,2,4
34257,12,0,18,27,0,0
34263,91,0,80,336,104,32
34266,31,0,34,12,18,16
34267,7,0,0,0,2,4
34270,21,0,4,32,28,56
34275,242,0,18,30,504,618
34278,0,0,1,12,0,0
34281,1,0,0,0,0,0
34282,70,0,14,34,4,2
34283,73,0,0,0,0,0
34286,9,0,16,42,14,18
34288,16,0,1,0,4,5
34294,0,0,4,8,0,0
34296,33,0,96,324,84,222
34300,3,0,0,2,2,0
34301,146,0,0,0,0,0
34316,5,0,2,6,6,2
34319,22,0,1,0,0,0
34323,92,0,184,164,104,32
34324,119,0,12,36,4,0
34327,0,0,1,0,2,0
34328,524,0,493,1450,0,0
34329,8,0,4,10,2,2
34332,5,0,4,18,0,0
34333,6,0,0,0,3,0
34337,2,0,0,0,4,4
34339,0,0,90,405,0,30
34340,5,0,0,0,0,0
34342,12,0,0,0,3,5
34345,22,0,9,6,30,33
34348,47,0,96,320,8,4
34352,144,0,42,15,0,0
34353,31,0,3,0,75,33
34355,0,0,2,1,0,0
34356,123,0,0,0,6,6
34357,115,0,48,20,88,24
34360,0,0,2,0,0,0
34361,4,0,0,0,12,24
34362,76,0,81,90,18,9
34366,1,0,1,0,0,0
34368,116,0,0,0,0,0
34374,137,0,24,136,24,48
34376,10,0,2,4,6,0
34381,3,0,2,42,1,4
34387,33,0,20,32,6,2
34391,58,0,3,3,3,1
34392,2772,0,1722,5904,0,0
34393,7,0,1,3,0,0
34394,14,0,2,10,4,5
34396,76,0,4,12,4,6
34398,0,0,1,4,0,0
34402,0,0,1,0,0,0
34405,0,0,0,0,1,0
34408,186,0,24,9,21,6
34412,2,0,0,0,0,0
34414,92,0,11,0,0,0
34420,3,0,0,0,1,0
34423,203,0,72,192,96,48
34424,0,0,1,2,0,0
34425,43,0,2,0,4,0
34437,35,0,0,0,2,0
34440,19,0,16,12,36,32
34442,122,0,2,2,0,0
34444,15,0,5,9,6,10
34447,51,0,1,1,45,86
34450,0,0,6,9,0,0
34451,3,0,3,11,0,0
34455,33,0,24,50,4,8
34462,41,0,2,0,1,0
34467,11,0,20,4,16,28
34469,20,0,2,5,3,3
34470,59,12,0,0,0,0
34471,15,0,0,0,1,0
34476,52,0,324,774,72,54
34478,95,8,4,10,28,0
34479,27,0,4,1,1,0
34482,6,0,0,0,4,0
34483,0,0,4,6,0,0
34485,97,0,56,28,8,4
34486,0,0,6,6,0,0
34490,83,0,2,2,0,0
34493,34,0,0,63,0,0
34497,15,0,0,0,0,0
34498,92,51,0,119,0,0
34503,12,0,4,6,2,9
34505,13,0,21,105,0,0
34512,4,0,0,0,0,0
34513,39,0,24,54,0,0
34514,0,0,0,0,2,0
34515,0,0,1,2,3,4
34517,6,0,6,30,12,36
34518,2,0,0,0,3,6
34521,6,0,0,0,1,0
34522,0,0,0,0,0,3
34524,33,0,2,2,1,3
34526,1169,220,0,0,308,220
34528,7,0,0,0,5,0
34533,3,4,0,0,32,20
34534,5,0,4,3,2,4
34540,37,0,32,92,36,140
34542,61,0,0,0,14,0
34544,22,0,3,10,36,11
34545,22,0,0,0,28,10
34549,3,0,0,0,0,0
34550,141,6,6,6,300,822
34553,9,0,2,6,2,4
34560,130,0,4,10,6,0
34564,5,0,1,4,0,0
34565,4,0,1,1,5,5
34567,39,0,1,7,0,0
34568,0,0,2,3,1,0
34569,45,0,6,6,4,4
34570,52,0,0,0,9,9
34571,1,0,3,9,6,0
34572,8,0,36,81,90,18
34573,0,0,2,0,0,0
34574,283,0,0,0,0,0
34580,30,0,4,3,4,2
34581,238,5,95,160,500,960
34582,1,0,1,0,4,2
34584,157,0,26,70,10,14
34587,6,0,21,72,21,27
34593,63,2,46,36,20,54
34596,0,0,2,8,0,0
34598,189,0,0,0,0,0
34601,22,0,0,0,0,1
34607,10,0,2,3,1,1
34608,186,0,117,624,0,0
34609,87,0,0,25,0,0
34612,107,0,30,25,0,0
34613,73,0,6,8,2,0
34615,0,0,0,0,2,0
34616,11,0,0,0,0,0
34626,28,0,0,0,0,0
34633,0,0,0,2,0,0
34638,10,0,2,1,7,5
34639,0,0,0,0,1,0
34641,0,0,2,0,2,0
34642,3,0,0,0,10,10
34643,2,0,3,1,1,0
34648,2,0,1,0,4,4
34649,19,0,2,2,12,0
34651,4,0,0,0,3,2
34652,22,0,0,0,0,0
34655,3,0,0,0,0,0
34659,1,0,40,96,0,0
34662,31,0,2,16,1,2
34668,515,128,0,0,0,0
34669,376,0,272,144,992,352
34671,25,0,10,60,10,14
34676,29,0,2,4,16,0
34678,263,224,371,1043,49,56
34680,4,0,3,6,2,2
34682,111,0,8,4,8,4
34683,4,0,0,0,0,0
34686,4,0,0,0,0,0
34687,3,0,0,0,0,0
34688,1,0,8,8,5,1
34691,1,0,3,3,1,0
34692,3,0,0,0,2,0
34694,17,0,8,16,8,2
34695,67,0,0,0,0,0
34700,7,0,2,3,2,1
34702,26,0,30,60,18,3
34703,0,0,1,2,0,0
34704,8,0,6,54,0,0
34706,38,1,1,4,1,0
34707,2,0,0,0,0,0
34709,23,0,0,4,0,0
34710,9,0,1,0,0,0
34713,0,0,1,0,0,0
34714,1,0,0,0,0,0
34715,6,0,0,4,1,0
34718,24,0,20,20,15,5
34719,227,0,0,0,210,0
34722,23,0,1,0,2,1
34725,2,0,2,0,0,0
34729,198,0,56,28,60,16
34738,67,0,8,0,28,16
34741,15,0,0,0,0,0
34746,17,0,9,12,15,12
34747,31,0,1,1,1,1
34749,1,0,2,0,1,1
34750,0,0,1,0,0,0
34753,169,0,190,1007,0,0
34754,5,0,0,0,2,6
34756,1,0,0,0,0,0
34757,11,0,2,10,2,2
34758,226,0,8,4,4,0
34759,11,0,0,0,1,5
34772,0,0,4,8,0,0
34773,4,0,1,0,1,4
34775,9,0,0,0,0,0
34777,1,0,0,0,0,0
34780,8,0,6,69,9,3
34781,98,0,9,0,36,27
34782,179,0,0,0,8,4
34783,0,0,2,18,0,0
34785,386,51,323,153,476,374
34798,39,0,0,0,4,0
34802,18,0,1,1,6,0
34803,64,3,42,24,54,21
34806,56,0,2,2,10,16
34807,272,0,972,2574,450,468
34810,0,0,3,0,0,0
34812,186,0,264,1056,22,22
34817,0,0,6,12,0,0
34822,0,0,1,3,0,0
34828,145,45,0,0,0,0
34830,0,0,1,0,0,0
34831,13,0,0,0,12,3
34834,31,0,12,20,16,18
34838,21,0,2,0,0,0
34840,39,0,0,0,1,0
34843,13,0,0,0,2,6
34844,87,0,65,30,15,20
34845,23,0,3,0,6,3
34847,31,0,8,22,6,2
34849,0,0,2,4,0,0
34854,2,0,12,27,3,0
34856,315,0,10,50,60,20
34857,137,0,15,30,15,0
34859,168,0,0,0,0,0
34860,0,3,1,9,0,0
34863,174,0,0,0,275,143
34864,26,0,92,228,108,260
34865,164,0,8,14,4,6
34867,5,0,1,1,1,3
34868,9,0,1,2,1,0
34870,13,0,0,2,6,2
34874,0,0,3,6,0,0
34879,371,0,0,260,0,0
34880,34,0,48,36,48,66
34883,335,0,148,168,148,404
34884,110,300,123,207,111,270
34885,36,0,0,0,0,0
34887,21,0,0,0,0,0
34890,8,0,2,2,4,8
34895,12,0,8,4,4,0
34897,18,0,2,2,0,0
34900,48,0,0,0,2,2
34905,0,0,2,0,0,0
34907,58,0,24,48,60,64
34908,21,0,0,0,0,0
34914,64,0,1,1,1,0
34915,2,0,1,0,1,0
34916,4,0,0,0,0,0
34917,12,0,2,1,0,0
34922,0,0,4,3,0,0
34925,8,0,4,22,7,10
34926,31,0,0,0,0,0
34927,9,0,4,6,2,0
34928,20,0,10,35,30,70
34929,10,0,3,0,2,5
34930,8,0,3,3,0,0
34931,1,0,5,10,0,0
34933,17,0,6,12,0,0
34934,0,0,0,9,0,0
34935,1,0,1,0,2,1
34937,104,0,6,3,30,6
34938,653,70,21,70,182,126
34939,0,0,1,1,0,0
34940,34,0,2,4,12,0
34944,98,0,0,0,66,12
34949,5,0,6,2,2,2
34955,179,30,85,30,105,15
34964,1,0,6,12,0,0
34965,9,0,2,6,4,0
34968,509,238,0,0,476,434
34972,39,0,0,0,0,0
34974,105,2,118,46,66,20
34975,39,0,14,4,18,16
34978,0,0,0,0,1,2
34979,0,0,0,0,1,2
34989,31,0,2,3,4,0
34990,3,0,0,0,0,0
34996,30,0,40,64,24,0
34997,22,0,12,18,48,54
34998,82,0,91,238,154,217
35001,22,0,6,16,10,4
35002,2,0,9,21,3,4
35004,6,0,0,0,0,0
35007,16,0,35,35,10,5
35010,3,0,3,4,1,0
35011,36,0,20,25,40,5
35015,16,0,0,0,0,0
35017,341,0,128,208,752,16
35018,23,0,4,7,2,7
35025,50,0,0,0,0,0
35026,8,0,0,0,6,0
35027,1,0,1,1,0,0
35028,10,0,5,4,2,6
35031,128,0,0,20,0,0
35032,0,0,3,0,2,0
35034,0,0,1,5,0,0
35040,0,0,1,2,0,0
35041,56,0,4,4,4,0
35043,4,0,4,4,4,0
35044,11,0,6,6,15,0
35045,29,0,0,13,0,0
35047,7,0,10,16,6,6
35048,91,0,0,0,252,204
35049,153,36,76,200,0,0
35050,0,0,2,0,0,0
35051,0,0,1,0,0,0
35053,21,0,42,24,30,72
35056,24,0,0,0,0,0
35057,259,0,44,192,160,64
35061,1,0,0,16,0,0
35063,0,0,18,54,0,6
35065,502,30,60,30,930,510
35067,0,0,1,0,0,1
35071,262,0,24,9,0,0
35073,31,0,18,282,138,210
35078,9,0,4,6,2,6
35080,15,0,2,8,6,16
35085,0,0,0,0,3,0
35086,91,0,24,12,20,2
35087,4,0,1,3,2,0
35090,0,0,0,0,1,1
35093,1,0,2,0,0,0
35098,3,0,4,8,2,0
35101,1,0,2,4,0,0
35102,0,0,0,0,1,0
35103,0,0,2,0,10,4
35105,52,0,42,70,7,0
35107,4,0,0,0,0,0
35109,57,0,4,6,75,103
35111,8,0,9,3,6,6
35113,19,0,0,0,0,0
35116,1264,30,3000,15000,3000,4800
35117,31,0,10,12,12,20
35120,2,0,2,0,2,2
35121,889,0,480,276,396,24
35123,0,0,1,0,1,0
35125,1,0,0,0,0,0
35126,49,3,36,108,6,9
35127,32,0,6,10,4,0
35129,16,0,1,2,0,0
35130,177,0,42,162,438,612
35131,11,0,0,0,0,0
35133,19,0,0,4,4,32
35136,0,0,0,0,0,2
35140,22,0,8,4,0,0
35142,1,0,0,0,0,0
35148,1418,0,0,0,0,0
35150,9,0,12,12,6,8
35151,134,0,2,6,6,0
35152,0,0,174,1218,0,0
35167,0,0,2,3,0,0
35170,30,0,4,12,0,0
35171,3,0,24,118,12,12
35172,18,0,0,0,0,0
35178,8,0,1,5,4,0
35179,0,0,3,3,0,0
35180,100,0,0,210,280,1610
35183,76,0,0,0,0,0
35186,0,0,4,10,0,0
35188,136,0,0,0,50,0
35189,4529,216,5292,20250,5400,10098
35190,32,0,0,0,12,0
35193,24,0,5,16,8,21
35195,65,0,27,9,0,0
35196,78,0,30,69,60,93
35197,23,0,0,0,6,0
35200,4,0,10,114,6,6
35204,41,0,0,0,2,2
35212,26,0,3,5,0,0
35213,34,0,28,140,24,28
35221,152,0,22,55,0,33
35226,48,0,0,9,0,0
35227,118,0,14,14,154,133
35230,4,0,15,21,0,0
35232,15,0,0,0,1,0
35233,101,0,32,104,640,72
35235,43,0,20,26,40,20
35237,8,0,24,8,0,0
35238,82,4,96,224,192,0
35239,17,0,8,16,10,14
35241,138,0,0,0,40,32
35246,11,0,4,12,16,0
35248,4,0,0,0,0,0
35255,52,0,5,5,0,0
35264,124,0,12,8,12,20
35268,27,0,0,0,0,0
35269,0,0,2,0,1,0
35275,1,0,0,0,0,2
35276,12,0,4,6,0,0
35280,2,0,2,3,0,0
35281,14,0,2,1,3,2
35285,10,0,0,0,4,6
35294,88,0,3,0,72,9
35295,54,0,56,91,63,112
35296,67,0,84,294,0,0
35298,116,0,30,0,372,6
35302,5,0,0,2,2,14
35304,14,0,32,24,32,8
35306,0,0,1,2,0,0
35309,13,0,1,3,4,1
35313,21,0,6,12,0,0
35314,22,4,6,2,26,16
35315,4,0,0,0,0,0
35316,0,0,2,9,0,0
35318,278,0,0,105,0,0
35321,4,0,1,3,0,0
35324,48,0,27,126,15,33
35327,129,0,0,0,2,2
35329,27,0,12,38,2,2
35330,15,0,6,20,12,30
35336,0,0,3,15,0,0
35337,5,0,7,23,3,39
35340,6,0,2,17,2,3
35345,9,0,0,0,0,0
35352,59,0,2,2,0,0
35353,7,2,5,13,2,2
35355,35,0,4,8,0,0
35358,23,0,0,0,0,0
35361,1,0,2,9,5,9
35362,105,0,0,0,0,0
35364,46,0,8,20,8,4
35367,13,0,4,7,4,3
35373,16,0,4,4,12,8
35374,0,0,1,2,0,0
35375,7,0,2,8,0,0
35379,30,0,5,5,10,0
35380,4,0,2,0,2,2
35383,9,0,1,2,0,0
35385,23,0,12,60,54,36
35386,9,0,0,0,4,0
35388,7,0,4,2,4,4
35392,12,0,0,0,9,9
35393,0,0,1,0,0,0
35395,27,0,2,0,0,0
35396,1,0,0,0,0,0
35399,0,0,1,0,0,0
35403,0,0,1,3,0,0
35411,73,4,4,8,0,0
35417,0,0,5,0,50,5
35419,68,0,1,8,10,3
35421,731,0,27,0,0,0
35427,14,0,0,0,0,0
35430,0,0,1,0,1,0
35433,8,0,0,0,0,0
35443,30,0,0,0,0,0
35444,647,0,18,18,18,18
35447,29,0,12,24,14,16
35451,55,0,18,54,6,0
35456,33,0,3,3,66,138
35460,2,0,1,0,1,2
35462,2,0,2,1,0,0
35465,0,0,3,3,0,0
35467,79,0,3,6,165,108
35468,10,0,0,0,0,0
35471,0,0,1,0,1,1
35472,1,0,6,6,0,0
35473,129,0,2,4,2,2
35477,18,0,147,784,343,1911
35479,1125,38,1501,931,1425,342
35480,22,0,8,29,3,4
35481,39,0,0,0,2,1
35483,10,1,1,1,0,0
35484,19,0,4,19,0,0
35486,300,0,0,0,275,175
35487,117,0,0,0,0,0
35491,93,0,32,114,2,2
35493,94,0,15,15,0,12
35495,10,0,2,0,0,0
35497,11,0,8,28,8,12
35498,127,0,4,0,256,236
35500,12,0,4,4,14,7
35501,65,0,32,88,20,16
35504,20,30,0,0,2,0
35507,49,0,2,6,0,0
35509,2,0,10,15,5,0
35510,130,0,19,114,551,1577
35515,12,0,0,0,0,0
35516,315,0,265,1050,395,1390
35517,9,0,3,9,1,3
35520,7,0,0,0,1,0
35523,353,68,1037,2057,1700,8007
35528,0,0,0,0,1,0
35529,87,0,0,0,52,0
35530,121,0,108,276,32,56
35533,33,0,0,0,0,0
35540,13,0,8,4,4,2
35545,125,0,99,147,57,96
35547,9,0,10,4,10,6
35548,19,0,0,0,0,0
35549,7,0,2,8,1,1
35550,13,0,3,11,0,0
35551,10,0,3,8,1,2
35555,32,0,24,136,32,12
35556,50,0,15,63,12,27
35557,58,0,1,0,1,0
35558,2,0,2,0,0,0
35559,16,0,0,0,0,0
35560,2,0,2,1,1,0
35564,0,0,0,1,0,1
35567,10,0,18,52,4,2
35568,19,0,19,1,22,2
35569,82,0,28,4,16,0
35571,121,0,0,0,0,0
35572,10,0,0,0,0,0
35575,9,0,4,2,0,0
35576,648,0,432,732,684,216
35579,9,0,0,0,1,0
35588,0,0,0,0,1,2
35589,90,0,36,104,16,36
35592,0,0,1,0,0,0
35594,41,0,0,0,0,0
35597,15,0,0,0,1,0
35602,4,0,1,4,0,0
35603,2,0,0,0,1,0
35604,32,0,0,0,144,24
35608,56,0,1,0,0,0
35609,0,0,1,1,0,2
35610,18,0,3,4,6,6
35611,49,0,25,70,10,5
35612,0,0,6,6,6,0
35621,10,0,1,2,1,0
35622,72,0,6,6,84,42
35627,726,0,352,902,0,44
35631,2,0,0,0,3,3
35632,8,0,2,2,0,0
35634,0,0,4,24,0,0
35636,6,0,1,1,0,0
35637,11,0,1,3,4,1
35640,1,0,0,0,0,0
35641,34,0,12,44,4,4
35642,9,0,3,0,3,0
35644,27,0,9,9,9,0
35646,7,0,6,30,2,4
35648,25,0,6,8,24,2
35650,30,0,20,25,45,95
35651,20,0,22,4,2,0
35653,0,0,9,14,2,1
35655,30,0,3,6,4,1
35657,23,0,40,60,60,400
35662,46,0,5,0,25,30
35663,3,0,1,0,3,7
35666,8,0,0,0,0,0
35669,1,0,3,4,0,0
35670,42,0,9,1,2,0
35672,14,0,0,0,2,2
35676,0,0,6,0,6,3
35679,15,0,2,14,5,3
35680,181,0,210,470,100,30
35682,0,0,1,1,0,0
35683,27,0,415,913,1245,1245
35684,16,0,1,6,2,0
35685,13,0,0,0,3,3
35688,9,0,6,10,6,8
35689,120,6,2,4,6,2
35691,168,0,8,0,10,34
35692,21,0,24,28,0,0
35693,0,0,0,0,0,2
35700,11,0,1,2,0,0
35705,49,0,36,76,40,120
35706,127,14,182,140,0,0
35708,30,0,3,7,2,0
35709,6,0,0,0,0,0
35710,19,0,0,0,0,0
35711,22,0,2,0,2,2
35713,3,0,0,0,0,0
35715,36,0,0,0,0,52
35716,12,0,3,12,1,1
35722,0,0,14,28,0,0
35726,18,0,504,973,0,7
35731,209,0,0,0,0,0
35734,33,0,76,132,0,0
35737,126,0,10,6,42,2
35741,524,0,192,360,12,12
35747,31,0,0,0,2,2
35752,87,0,4,24,36,76
35753,12,0,6,3,6,0
35756,58,0,20,9,26,1
35759,0,0,6,6,0,0
35760,108,0,219,249,255,420
35761,14,0,24,60,0,0
35763,0,0,2,8,0,0
35767,53,12,21,72,6,0
35771,44,0,2,4,2,13
35772,24,0,10,20,48,44
35774,100,0,36,6,30,18
35777,104,14,14,105,14,14
35779,0,0,4,11,4,2
35780,6,0,4,11,1,0
35781,27,0,25,85,65,45
35790,0,0,2,0,0,0
35791,0,0,3,8,1,0
35792,0,0,2,0,0,0
35793,0,0,2,0,2,0
35794,9,0,8,12,0,0
35796,82,0,21,112,28,7
35800,15,0,2,4,0,0
35803,12,0,0,0,3,0
35808,23,0,4,0,0,0
35809,23,0,6,30,0,2
35810,49,0,33,105,111,330
35811,20,0,60,32,44,8
35815,0,0,1,2,0,0
35816,0,0,0,0,0,1
35817,4,0,0,0,3,0
35819,5,0,3,0,6,3
35821,92,0,0,54,45,36
35822,22,6,24,90,63,60
35824,231,0,0,0,42,56
35826,14,0,1,1,1,0
35827,30,0,16,72,16,32
35828,0,0,2,3,0,0
35829,4,0,8,10,3,7
35833,69,0,176,96,32,0
35834,40,0,8,8,14,0
35836,21,0,2,0,0,0
35837,154,0,14,30,0,0
35838,68,0,105,301,77,84
35839,294,0,0,210,0,0
35842,316,0,44,56,36,60
35849,129,0,24,6,12,0
35850,5,0,5,42,0,0
35856,178,0,18,30,72,9
35857,55,20,210,650,500,170
35861,198,0,12,15,42,36
35863,1,0,1,3,1,1
35867,207,0,64,160,16,0
35869,6,0,4,0,0,0
35872,23,0,20,125,0,0
35875,447,26,260,156,221,156
35876,46,0,18,54,36,90
35877,6,0,0,0,0,0
35878,259,0,110,88,22,0
35880,0,0,0,0,12,0
35885,10,0,1,6,3,7
35887,6,0,0,0,40,40
35891,2,0,2,6,2,0
35894,72,5,120,210,30,10
35896,2,0,6,6,3,0
35898,338,6,78,126,24,6
35905,84,0,9,2,11,0
35911,0,0,0,0,2,1
35912,27,0,21,66,18,36
35914,40,0,10,28,20,4
35917,38,0,0,16,24,48
35918,0,0,2,4,4,6
35919,290,0,418,1342,66,0
35920,3,0,0,0,1,0
35926,80,0,49,119,63,210
35927,19,0,0,0,0,0
35930,50,0,45,108,105,123
35938,2,0,0,0,1,0
35939,28,0,1,6,0,0
35941,185,0,60,65,70,80
35952,4,0,2,2,1,1
35953,0,0,0,0,2,0
35954,50,0,56,126,0,0
35956,21,0,1,0,1,0
35958,88,0,0,0,0,0
35966,14,0,15,24,12,0
35967,20,0,6,12,21,36
35972,3,0,3,12,0,0
35973,105,0,22,70,12,16
35974,24,6,66,222,0,0
35976,6,0,7,14,0,0
35977,0,0,2,4,0,0
35978,8,0,0,0,0,0
35981,13,0,0,0,0,0
35984,7,0,1,2,0,0
35991,77,0,2,8,0,0
35992,3,0,0,0,2,1
35995,10,0,0,2,1,1
35996,0,0,0,1,1,2
35997,56,0,0,0,1,0
36002,39,0,2,4,6,0
36003,61,0,105,55,0,0
36004,105,0,16,28,18,0
36005,284,0,280,760,120,100
36011,8,0,2,0,6,6
36013,35,0,4,7,1,0
36015,93,0,6,42,12,6
36016,11,0,0,0,6,4
36019,36,0,0,0,69,59
36020,0,0,3,3,3,0
36021,1,0,2,0,0,0
36023,0,0,2,4,0,0
36026,706,0,105,252,0,84
36029,18,0,6,3,2,1
36031,177,0,48,84,104,40
36035,13,0,4,13,4,3
36037,12,0,0,0,0,0
36038,35,0,0,6,6,18
36039,4,0,6,6,9,0
36040,68,0,44,11,22,0
36042,37,0,15,35,0,0
36044,155,0,60,40,70,40
36045,219,0,8,16,640,520
36047,49,0,4,10,0,0
36050,0,0,2,6,0,0
36053,9,0,32,188,16,20
36056,15,0,12,36,15,9
36059,78,0,3,15,9,9
36061,61,1,2,0,25,8
36065,0,0,2,0,0,0
36068,47,0,0,0,29,25
36075,12,0,0,0,6,21
36077,6,0,2,0,1,1
36084,4,0,1,2,1,0
36090,0,0,1,2,0,0
36092,4,0,12,12,6,0
36093,14,0,3,1,6,9
36094,93,0,24,21,135,6
36096,17,0,2,0,2,3
36099,0,0,0,0,4,0
36100,1285,0,0,116,0,0
36102,0,0,0,0,3,0
36104,0,0,2,3,0,0
36106,13,0,0,0,3,0
36107,0,0,1,3,0,0
36120,32,0,4,38,0,0
36121,17,0,32,215,0,0
36123,14,0,0,0,0,0
36125,29,0,22,4,6,0
36126,10,0,3,16,1,1
36130,2,0,1,0,1,0
36135,37,0,0,0,0,0
36137,3,0,1,4,0,2
36138,42,0,3,6,0,0
36143,12,0,0,0,1,1
36146,189,0,0,51,0,0
36153,0,0,0,4,0,0
36155,42,0,24,40,0,0
36156,5,0,15,140,0,0
36157,0,0,2,0,0,0
36158,0,0,1,1,0,0
36159,9,0,3,3,5,1
36160,89,0,0,0,0,0
36163,21,0,3,11,0,0
36166,127,0,27,42,57,45
36167,66,0,6,2,6,0
36169,2,0,1,0,1,0
36172,0,0,0,0,1,3
36173,94,0,0,0,0,0
36175,19,0,91,140,28,28
36177,14,0,6,6,22,2
36178,74,0,36,36,6,18
36179,94,0,0,180,0,0
36181,281,0,290,245,340,90
36182,43,0,0,0,90,120
36183,68,0,46,38,38,84
36188,1,0,0,0,2,3
36189,8,0,4,8,0,0
36190,0,0,0,0,4,8
36196,1,0,0,0,1,1
36198,17,0,4,7,12,8
36199,418,0,15,5,260,0
36201,425,0,0,110,0,0
36202,49,0,20,88,36,48
36204,39,0,35,175,20,0
36209,1,0,2,1,1,0
36210,18,0,2,18,2,2
36212,212,0,154,154,748,176
36213,3,0,0,224,8,0
36218,23,0,18,8,18,0
36219,16,0,0,0,2,2
36220,189,410,10,105,15,10
36224,11,0,2,2,0,0
36227,162,10,115,160,425,230
36233,19,0,0,0,2,0
36234,38,0,0,0,10,2
36236,6,0,2,8,0,0
36237,0,0,6,32,30,76
36239,29,0,8,7,6,2
