new_repo_index,CommitEvent,CommitCommentEvent,IssueEvent,IssueCommentEvent,PullRequestEvent,PullRequestCommentEvent
7852,114,0,196,616,0,0
20791,165,30,30,60,930,480
16209,187,0,0,0,0,0
13431,0,0,6,4,0,1
16841,0,0,0,0,0,0
14815,0,0,0,0,0,0
10089,40,0,12,60,0,0
24914,5,0,12,12,8,8
14838,4,0,0,0,1,0
23204,0,0,0,0,0,0
18804,11,0,8,16,0,0
9377,46,0,28,92,52,140
3818,0,0,0,0,0,0
8924,16,0,20,48,14,54
16533,42,0,18,46,0,0
1873,0,0,0,0,0,0
8464,65,0,0,0,0,0
869,0,0,0,0,0,0
2613,0,0,0,0,0,0
11991,2,0,0,22,33,33
23336,0,0,0,1,0,0
1574,0,0,0,0,0,0
8920,0,0,0,8,2,0
14085,1,0,12,8,0,0
8363,33,0,6,12,57,162
18193,0,0,0,0,0,0
8629,219,0,0,0,0,0
8991,1,0,0,15,3,3
5343,0,0,0,0,0,0
15342,0,0,0,6,0,0
15885,17,0,6,14,6,10
15498,0,0,1,6,2,0
10069,0,0,2,3,0,0
3306,0,0,0,0,0,0
24322,36,0,30,15,0,0
15175,1,0,1,4,0,0
9508,0,0,0,0,0,0
6307,0,0,0,0,0,0
20706,0,0,0,0,0,0
3832,0,0,0,0,0,0
3480,0,0,0,0,0,0
10948,0,0,0,0,0,0
20848,6,0,4,2,7,2
2073,0,0,0,0,0,0
6745,0,0,0,0,0,0
15583,26,0,0,0,3,3
22043,2,0,0,0,1,1
8777,7,0,4,13,0,0
20038,0,0,0,0,31,37
11342,107,0,336,552,312,848
6685,0,0,0,0,0,0
16478,0,0,1,1,0,0
22244,8,0,1,0,3,2
2590,0,0,0,0,0,0
22810,0,0,0,0,0,0
24012,24,0,6,15,6,3
40,0,0,0,0,0,0
2082,0,0,0,0,0,0
23301,9,0,0,0,0,0
558,0,0,0,0,0,0
1343,0,0,0,0,0,0
13464,3,0,4,7,0,0
21997,64,0,8,18,20,0
4186,0,0,0,0,0,0
6008,0,0,0,0,0,0
15571,6,0,40,55,10,0
23971,19,0,100,170,45,70
11612,1,0,7,11,1,0
17641,0,0,0,0,0,0
21260,0,0,0,0,0,0
650,0,0,0,0,0,0
3268,0,0,0,0,0,0
16745,0,0,0,0,0,0
18739,17,0,4,22,10,14
6935,0,0,0,0,0,0
2819,0,0,0,0,0,0
8245,5,0,0,0,0,0
17376,0,0,15,53,0,0
11989,402,0,286,1452,154,330
20918,159,0,0,0,0,0
901,0,0,0,0,0,0
7320,3,0,0,0,14,112
22085,6,0,10,25,0,0
909,0,0,0,0,0,0
24113,291,18,456,672,492,54
20245,99,0,161,329,0,0
15086,0,0,0,1,1,0
897,0,0,0,0,0,0
24556,5,0,4,32,2,1
13296,0,0,0,1,0,0
3108,0,0,0,0,0,0
17662,0,0,0,0,8,4
12713,96,0,192,504,0,96
10359,0,0,1,0,0,0
17361,8,0,3,16,4,6
4740,0,0,0,0,0,0
6475,0,0,0,0,0,0
24641,8,0,0,0,1,0
19538,54,0,15,6,30,75
15154,15,0,11,11,22,22
18302,0,0,4,0,8,4
15241,6,0,2,0,8,6
3170,0,0,0,0,0,0
406,0,0,0,0,0,0
3359,0,0,0,0,0,0
12027,0,0,0,0,1,2
24058,13,3,3,10,2,1
22217,57,0,24,20,52,12
8326,208,22,220,484,308,242
1439,0,0,0,0,0,0
16658,0,0,1,1,0,0
1757,0,0,0,0,0,0
17615,0,0,2,4,2,4
6758,0,0,0,0,0,0
18900,0,0,0,0,0,0
2094,0,0,0,0,0,0
1787,0,0,0,0,0,0
2012,0,0,0,0,0,0
17752,0,0,0,0,0,0
22443,277,0,208,168,432,40
22471,14,0,2,20,4,4
2039,0,0,0,0,0,0
12276,35,0,0,0,48,12
20194,59,0,16,24,188,304
16188,0,0,4,2,0,1
8647,35,0,0,16,0,0
7780,4,0,4,4,8,12
18751,404,8,360,160,520,280
17585,0,0,0,0,0,0
21541,309,0,0,0,0,0
10139,14,0,8,20,4,16
17960,0,0,0,1,7,2
8724,55,0,4,8,14,44
15503,123,0,18,180,0,0
4715,0,0,0,0,0,0
6340,0,0,0,0,0,0
15012,0,0,0,0,0,0
14461,0,0,1,1,0,0
5639,0,0,0,0,0,0
1625,0,0,0,0,0,0
1693,0,0,0,0,0,0
4098,0,0,0,0,0,0
13007,3,0,0,6,0,0
13996,353,45,126,459,837,162
22997,3,0,1,1,0,0
22023,203,0,0,0,390,102
6460,0,0,0,0,0,0
16438,10,0,5,7,2,5
12010,0,0,0,0,0,0
24171,39,0,0,0,7,7
17876,21,0,12,84,36,32
11957,0,0,0,1,0,0
629,0,0,0,0,0,0
17446,10,0,3,12,9,18
14467,0,0,0,0,0,0
7396,1,0,26,12,2,2
8178,69,0,111,510,15,27
15396,19,0,2,4,10,12
2708,0,0,0,0,0,0
21116,73,0,0,0,12,0
22830,47,0,0,0,0,0
5302,0,0,0,0,0,0
7663,42,0,0,0,110,190
6341,0,0,0,0,0,0
21861,8,0,8,37,4,0
10441,0,288,0,36,0,0
16604,3,0,0,0,3,3
15262,0,0,4,4,0,0
2222,0,0,0,0,0,0
1990,0,0,0,0,0,0
24234,43,0,34,34,56,36
10467,0,0,0,0,8,4
23267,0,0,0,0,0,0
14797,8,0,16,22,0,0
8315,7,0,3,2,2,0
22568,0,0,0,0,0,0
9667,289,0,0,264,0,0
8187,170,0,315,1494,198,801
18277,2,0,0,0,16,0
23205,42,0,84,189,96,96
6528,0,0,0,0,0,0
8548,12,0,16,56,6,12
9745,87,0,104,296,8,40
15986,39,0,5,6,3,0
21993,0,0,0,0,0,0
3815,0,0,0,0,0,0
21265,9,0,0,0,4,0
24583,129,0,0,0,0,0
17986,0,0,0,3,0,0
19225,414,0,0,62,0,0
15548,29,0,1,1,5,1
16661,0,0,1,0,1,1
7309,0,0,6,3,6,0
22309,26,0,0,0,0,0
13503,36,0,78,36,0,0
10789,51,0,80,280,0,0
19517,1,0,2,2,0,2
4976,0,0,0,0,0,0
14086,33,0,36,166,4,6
13924,25,0,27,54,6,9
1802,0,0,0,0,0,0
5596,0,0,0,0,0,0
12166,0,0,0,5,0,0
16812,0,0,0,0,0,0
12467,33,0,6,8,12,0
16299,87,0,0,0,0,0
9620,641,0,0,0,795,954
1772,0,0,0,0,0,0
11874,15,0,3,27,9,18
3453,0,0,0,0,0,0
14747,210,0,238,935,0,0
18785,4,0,40,136,12,8
23348,0,0,1,0,0,0
7485,4,0,8,22,0,0
797,0,0,0,0,0,0
21379,390,0,520,440,1200,600
4335,0,0,0,0,0,0
21078,142,0,10,30,55,55
16161,39,0,55,70,200,280
14496,23,10,15,60,5,0
11528,1,0,1,3,1,1
17794,0,0,12,6,6,0
23663,4,0,0,0,3,6
23733,35,0,0,0,91,0
16938,45,0,0,0,36,144
20615,76,0,56,24,4,0
11229,0,0,0,5,0,0
12204,0,0,0,0,0,0
17090,54,0,42,171,12,6
18521,0,0,114,38,0,0
13611,0,0,2,0,1,0
14617,50,0,52,56,60,60
15627,0,0,0,1,0,0
7460,0,0,3,2,0,0
8185,0,0,12,0,6,6
3079,0,0,0,0,0,0
13127,0,0,0,4,0,0
17648,34,0,0,0,120,300
17564,70,0,14,14,189,35
7171,39,0,0,0,1,0
18290,23,0,2,3,10,4
4211,0,0,0,0,0,0
20846,2,0,3,0,3,0
19937,11,0,0,16,8,0
4855,0,0,0,0,0,0
12572,13,0,20,92,8,12
11129,5,0,6,15,6,18
22131,196,0,0,0,0,0
22088,27,0,24,72,27,96
14541,0,0,0,0,0,0
65,0,0,0,0,0,0
16329,0,0,0,0,0,0
18694,9,0,6,24,42,42
4461,0,0,0,0,0,0
1135,0,0,0,0,0,0
11423,0,0,1,0,0,0
21178,0,0,0,0,0,0
24587,228,0,98,378,315,483
24003,0,0,0,0,0,0
11746,0,0,3,0,6,3
21041,14,0,0,0,6,0
2024,0,0,0,0,0,0
22286,1,0,2,8,0,0
17622,38,0,27,54,0,0
15060,0,0,0,0,0,0
1765,0,0,0,0,0,0
9379,9,0,3,1,4,6
15916,14,0,4,14,0,0
19682,0,0,0,0,16,10
17503,13,0,4,12,2,0
20767,58,0,12,16,20,4
2491,0,0,0,0,0,0
3392,0,0,0,0,0,0
18861,0,0,1,3,3,2
7318,811,434,0,124,1302,310
975,0,0,0,0,0,0
3366,0,0,0,0,0,0
12654,0,0,1,3,0,0
13723,14,0,4,4,6,16
20113,20,0,4,36,20,6
1234,0,0,0,0,0,0
21204,6,0,1,6,5,0
21369,23,0,6,12,6,0
5078,0,0,0,0,0,0
22723,42,0,27,141,63,120
23325,0,0,0,0,0,0
16796,6,0,2,2,8,32
13113,123,0,56,164,64,160
7368,47,0,20,28,0,0
16485,68,0,18,42,24,84
14418,20,0,4,6,0,0
18676,2,0,2,6,2,0
16451,0,0,2,1,0,7
8350,0,0,40,0,0,0
12462,0,0,1,1,0,0
7182,1,0,3,8,0,0
3070,0,0,0,0,0,0
17918,5,0,3,21,0,0
17678,2,0,1,5,1,3
4259,0,0,0,0,0,0
15271,4,0,2,0,4,0
22952,7,0,0,3,48,27
13748,16,0,8,38,22,22
21926,72,0,90,144,162,432
24294,2,0,0,0,2,0
3100,0,0,0,0,0,0
4286,0,0,0,0,0,0
13497,514,0,1173,1564,799,884
11748,0,0,0,0,1,0
23878,0,0,0,0,0,0
24176,132,0,30,25,40,0
10951,2,0,4,10,4,28
9976,2,0,0,0,0,0
616,0,0,0,0,0,0
21995,0,0,4,4,0,0
2330,0,0,0,0,0,0
8535,1,0,0,0,21,35
23612,8,0,2,10,0,0
12538,1,0,0,3,6,12
1024,0,0,0,0,0,0
17900,5,0,1,1,3,1
4838,0,0,0,0,0,0
23000,34,0,28,32,16,16
2174,0,0,0,0,0,0
22777,0,0,0,0,0,0
22965,2,0,0,2,6,6
18210,29,0,5,8,1,0
9901,261,0,0,108,0,0
8474,0,0,16,60,1,1
20049,180,0,330,539,198,99
24862,0,0,0,0,0,0
4885,0,0,0,0,0,0
7170,0,0,0,8,0,0
12425,0,0,0,0,0,1
21326,622,0,187,330,143,55
8244,36,0,75,129,15,9
2762,0,0,0,0,0,0
20978,0,0,0,0,0,0
13056,27,0,15,21,30,24
17787,0,0,0,0,0,0
930,0,0,0,0,0,0
13850,9,0,14,40,12,40
22599,22,1,8,29,0,0
2835,0,0,0,0,0,0
18200,3,0,9,9,6,3
1464,0,0,0,0,0,0
4005,0,0,0,0,0,0
13039,0,0,0,0,0,0
20581,34,0,40,128,116,76
5477,0,0,0,0,0,0
13854,73,0,135,345,285,495
11512,96,0,90,222,186,486
9731,5,0,1,1,1,1
16194,6,0,12,14,2,0
10037,2,0,0,0,0,0
19386,0,0,0,0,0,0
15160,14,0,56,60,0,0
14688,26,0,0,0,0,0
19186,2,0,0,0,0,0
9708,212,0,132,198,186,180
8622,99,0,0,0,0,0
2915,0,0,0,0,0,0
7268,16,0,8,86,0,0
7893,134,0,126,588,42,0
16762,162,3,48,126,18,9
3421,0,0,0,0,0,0
24366,6,0,6,24,2,0
8601,0,0,8,12,0,0
7865,11,0,12,44,0,0
11298,7,0,25,10,0,0
24749,37,0,3,6,51,81
15243,0,0,1,1,1,0
2927,0,0,0,0,0,0
5591,0,0,0,0,0,0
22275,2,0,1,5,2,1
14568,25,0,0,0,0,0
13629,0,0,0,0,0,0
24727,92,0,161,420,231,168
18071,11,0,0,0,0,0
9815,146,0,96,96,168,168
24502,0,0,0,0,3,1
17679,8,0,3,9,1,0
4521,0,0,0,0,0,0
17277,29,0,1,1,5,0
24057,12,0,4,15,5,9
7603,0,0,1,1,3,1
8226,0,0,3,5,0,0
17005,0,0,0,2,0,0
19350,1,0,1,1,0,0
13786,13,0,2,0,8,2
15069,13,0,14,26,12,18
87,0,0,0,0,0,0
8993,1,0,7,12,0,0
12888,75,0,81,288,210,111
16605,0,0,7,28,0,0
17784,1,0,12,9,0,0
23755,168,0,112,896,256,744
2505,0,0,0,0,0,0
17809,17,0,3,3,15,6
4435,0,0,0,0,0,0
15026,0,0,1,3,1,0
16700,44,0,10,30,28,12
1384,0,0,0,0,0,0
15386,184,0,16,116,0,12
18723,6,0,4,24,1,0
6712,0,0,0,0,0,0
17793,135,595,408,918,340,952
21964,115,0,60,162,18,6
8312,182,0,396,1032,600,1158
15193,10,0,0,10,25,20
23188,0,0,0,0,0,0
7544,27,0,72,112,28,76
6398,0,0,0,0,0,0
17673,0,0,0,0,0,0
5107,0,0,0,0,0,0
23216,8,0,4,2,14,2
20903,0,0,0,0,1,1
700,0,0,0,0,0,0
7923,328,42,0,0,0,0
7802,15,0,0,0,0,0
11985,0,0,3,0,9,15
5146,0,0,0,0,0,0
24285,7,0,2,10,4,6
17363,14,2,4,10,12,6
14195,24,0,22,40,10,14
5386,0,0,0,0,0,0
17284,0,0,3,0,0,0
20878,0,0,0,0,0,0
15135,0,0,1,1,0,0
6432,0,0,0,0,0,0
2723,0,0,0,0,0,0
2099,0,0,0,0,0,0
11126,76,0,156,948,36,60
23572,2,0,2,4,2,8
22141,0,0,0,0,2,0
1737,0,0,0,0,0,0
24797,288,0,682,1650,836,1870
21174,103,0,0,31,0,0
8614,150,0,45,45,135,55
13539,15,0,0,4,8,28
24174,23,0,2,0,1,0
18903,19,0,3,1,19,13
8091,156,30,240,820,40,25
25044,0,0,0,0,0,0
18908,66,0,3,3,0,0
23318,1,0,0,0,0,0
8327,15,0,55,160,0,0
21561,13,0,2,0,1,1
20890,0,0,0,0,0,0
21873,64,0,56,168,40,104
5916,0,0,0,0,0,0
4278,0,0,0,0,0,0
4899,0,0,0,0,0,0
16806,31,0,0,0,36,36
23793,1,0,2,2,0,0
79,0,0,0,0,0,0
10462,0,0,0,0,0,0
12306,0,0,0,0,1,1
15556,300,24,168,264,400,8
9906,2,0,10,17,0,0
281,0,0,0,0,0,0
3800,0,0,0,0,0,0
19530,19,0,4,13,19,1
12291,0,12,4,72,0,0
21111,0,0,1,0,1,2
15659,24,0,18,24,3,9
10929,6,0,2,2,0,0
10997,30,0,4,6,4,2
4344,0,0,0,0,0,0
22577,32,0,78,450,42,138
12178,42,51,51,221,0,0
21539,0,0,0,0,10,5
20614,13,0,3,3,6,2
7816,11,0,8,21,6,2
8297,178,0,170,120,5,10
24282,0,0,4,10,0,0
4248,0,0,0,0,0,0
17332,6,0,21,87,1,1
5321,0,0,0,0,0,0
7827,30,0,90,280,15,40
15512,22,0,6,9,9,0
9154,2,0,16,28,4,4
2805,0,0,0,0,0,0
2909,0,0,0,0,0,0
5955,0,0,0,0,0,0
19276,0,0,2,0,0,0
9857,26,0,25,25,0,0
4609,0,0,0,0,0,0
1276,0,0,0,0,0,0
16842,2,0,3,8,3,4
13101,0,0,20,8,0,0
13174,7,0,12,24,12,0
15733,0,0,0,0,0,0
21791,26,0,12,28,8,0
7528,20,0,16,34,6,6
1486,0,0,0,0,0,0
11701,0,0,0,0,0,0
15369,3,0,15,0,0,0
16467,61,0,15,33,3,0
12329,0,0,0,9,3,3
18443,12,0,0,0,0,0
6587,0,0,0,0,0,0
10402,0,0,0,0,0,0
9832,17,0,12,16,30,16
395,0,0,0,0,0,0
20760,18,0,0,0,2,2
14924,45,0,16,36,0,0
19369,1,0,0,0,0,0
2916,0,0,0,0,0,0
14616,4,0,5,7,3,2
12907,1,0,1,5,0,0
21473,1,0,12,48,16,8
16805,33,0,9,75,45,42
16567,2,0,7,9,0,0
10249,255,28,0,84,126,168
18554,12,0,0,0,1,4
11112,45,0,0,66,0,0
17469,0,0,4,4,3,2
2497,0,0,0,0,0,0
10526,1,0,0,3,0,0
8746,11,0,8,4,4,4
3152,0,0,0,0,0,0
18262,40,0,0,3,0,0
22092,35,0,18,12,120,30
22246,0,0,0,0,0,0
11197,23,0,63,90,81,72
18679,122,0,55,0,22,0
9282,25,0,6,6,9,6
18482,0,0,0,1,0,0
18361,38,0,6,20,6,2
19894,0,0,1,1,1,0
8169,4,0,3,5,5,2
15822,19,0,40,72,16,24
15091,1,0,0,2,0,0
15123,35,0,2,18,0,0
15463,0,0,0,0,0,0
21249,207,36,108,90,0,27
5236,0,0,0,0,0,0
15664,0,0,2,4,0,0
12527,33,0,10,40,25,5
16570,1,0,0,0,2,0
985,0,0,0,0,0,0
3584,0,0,0,0,0,0
24831,153,0,0,40,0,0
14948,0,0,0,0,0,0
18316,5,0,2,2,2,6
22728,3,0,1,1,1,0
1450,0,0,0,0,0,0
1421,0,0,0,0,0,0
728,0,0,0,0,0,0
6264,0,0,0,0,0,0
3162,0,0,0,0,0,0
18511,0,0,0,0,0,0
22229,12,0,4,4,8,14
6822,0,0,0,0,0,0
6197,0,0,0,0,0,0
2981,0,0,0,0,0,0
561,0,0,0,0,0,0
24567,8,0,0,0,6,0
6793,0,0,0,0,0,0
5970,0,0,0,0,0,0
9524,50,0,8,80,112,76
13936,223,0,0,0,0,0
8269,137,0,72,60,336,216
10656,8,0,18,42,10,2
23662,9,0,1,2,0,0
6309,0,0,0,0,0,0
24321,34,0,0,0,0,0
22925,21,0,5,8,0,0
15813,60,0,117,465,78,384
9670,228,0,0,68,0,0
13233,0,0,4,1,0,0
13564,11,0,21,93,24,0
10103,36,0,8,11,1,2
12565,8,0,6,24,3,0
5240,0,0,0,0,0,0
16046,23,0,6,6,33,39
6900,0,0,0,0,0,0
22531,11,0,0,0,6,0
21514,0,0,0,0,0,0
15839,0,0,0,0,0,0
21336,38,0,12,36,42,42
19246,71,0,20,56,16,72
6293,0,0,0,0,0,0
5086,0,0,0,0,0,0
20130,3,0,1,1,2,0
12321,14,0,0,0,0,0
20664,0,0,2,0,0,0
13801,0,0,2,0,0,0
15823,1,0,0,0,6,4
9480,0,0,15,30,0,0
21979,0,0,3,0,0,0
336,0,0,0,0,0,0
3482,0,0,0,0,0,0
1559,0,0,0,0,0,0
6115,0,0,0,0,0,0
13418,5,0,30,220,60,40
24982,0,0,0,0,0,0
8707,0,0,2,1,6,1
3740,0,0,0,0,0,0
11333,2,0,0,0,1,4
2230,0,0,0,0,0,0
21720,49,0,0,18,0,0
3295,0,0,0,0,0,0
6003,0,0,0,0,0,0
21529,133,2,6,16,4,0
3046,0,0,0,0,0,0
2817,0,0,0,0,0,0
13501,2,0,4,20,1,0
12666,0,0,2,3,1,0
19902,0,0,0,0,0,0
23882,10,0,0,0,3,0
16557,0,0,2,0,2,0
14930,0,0,48,140,0,0
2102,0,0,0,0,0,0
17322,0,1,0,0,0,0
18256,7,0,4,2,6,6
10830,76,0,55,150,50,40
23651,10,2,10,28,0,0
9416,1,0,1,0,1,0
4580,0,0,0,0,0,0
7657,6,0,8,28,8,4
3527,0,0,0,0,0,0
16406,21,0,0,0,0,0
18987,0,0,0,0,0,0
5908,0,0,0,0,0,0
17567,13,0,2,2,4,4
20118,13,0,0,88,8,0
13135,0,0,0,0,216,135
12618,19,0,2,4,0,0
21020,40,0,12,12,68,36
17017,9,0,3,0,0,0
10509,0,0,0,0,0,0
2519,0,0,0,0,0,0
18978,0,0,0,0,0,0
1040,0,0,0,0,0,0
16121,5,0,1,1,1,0
8584,210,0,512,3624,240,1384
15462,0,0,3,0,0,0
11389,284,0,0,0,0,0
8551,23,0,30,78,10,18
8092,0,0,4,4,6,0
6742,0,0,0,0,0,0
13749,0,0,1,5,0,0
14599,30,0,4,8,20,2
19848,1,0,3,3,1,0
11261,0,0,0,0,0,0
3804,0,0,0,0,0,0
24508,0,0,1,5,0,0
15305,68,0,0,0,0,0
11707,11,0,12,22,10,4
23138,1,0,0,0,0,0
4271,0,0,0,0,0,0
24585,1953,51,3213,5661,4947,102
1069,0,0,0,0,0,0
13833,52,0,3,21,27,12
23270,47,8,20,40,0,0
24821,36,0,18,12,74,62
19480,29,0,10,66,96,234
5709,0,0,0,0,0,0
20129,0,0,0,0,0,0
22587,331,0,624,1104,576,1128
6700,0,0,0,0,0,0
608,0,0,0,0,0,0
21172,0,0,0,0,0,0
10392,59,0,12,20,0,0
7616,3,0,0,6,6,8
6626,0,0,0,0,0,0
17883,15,0,20,56,12,4
14005,0,0,0,1,0,0
15059,506,0,113,113,0,0
907,0,0,0,0,0,0
12974,3,0,16,38,4,3
22403,4,0,3,3,1,0
14974,68,32,0,0,0,0
12498,2,0,22,55,0,0
24662,8,0,1,1,4,2
1848,0,0,0,0,0,0
14285,27,0,28,56,0,0
23103,2,0,0,0,0,0
19991,0,0,0,0,0,0
1409,0,0,0,0,0,0
23037,116,0,105,140,260,60
6457,0,0,0,0,0,0
9989,1,0,0,0,0,0
15118,89,0,0,9,0,0
24713,1,0,0,0,0,0
15093,6,0,4,6,4,12
1181,0,0,0,0,0,0
5882,0,0,0,0,0,0
12709,0,0,0,0,2,1
16200,10,0,6,6,0,0
15667,36,0,2,1,6,3
6237,0,0,0,0,0,0
17908,1,0,2,4,1,0
16148,100,0,80,120,200,100
4499,0,0,0,0,0,0
22612,88,0,60,492,48,36
10132,19,0,24,92,108,152
14094,282,0,529,322,299,46
8714,0,0,3,7,0,0
18085,43,0,5,55,50,0
1147,0,0,0,0,0,0
13419,29,0,2,26,8,36
3195,0,0,0,0,0,0
2467,0,0,0,0,0,0
16079,2,0,3,6,3,3
24543,0,0,0,2,0,0
19176,0,0,0,0,0,0
5528,0,0,0,0,0,0
351,0,0,0,0,0,0
5176,0,0,0,0,0,0
7520,47,0,49,210,112,196
19718,31,0,0,0,30,14
15006,44,0,3,2,45,1
15812,19,0,0,0,0,0
19608,0,0,1,1,0,0
22953,3,0,2,6,4,0
23975,13,0,1,0,6,0
10491,7,0,10,16,6,4
5067,0,0,0,0,0,0
4509,0,0,0,0,0,0
21395,49,0,0,0,50,45
17091,0,0,0,0,0,0
24170,0,0,2,1,2,0
14818,6,0,2,3,6,4
19639,0,0,0,0,0,0
19122,35,0,4,10,34,14
12475,3,0,2,10,4,14
8678,15,0,0,0,0,0
14397,0,0,2,2,0,0
5855,0,0,0,0,0,0
307,0,0,0,0,0,0
5170,0,0,0,0,0,0
15039,150,0,54,1215,621,774
2698,0,0,0,0,0,0
24474,1,0,1,4,0,0
16482,9,0,4,8,0,0
13021,5,0,10,12,8,2
6011,0,0,0,0,0,0
23930,99,0,45,36,42,33
15,0,0,0,0,0,0
23045,2,0,0,0,12,4
12649,3,0,0,3,0,0
14188,16,0,0,0,0,0
21042,75,0,6,18,6,0
3178,0,0,0,0,0,0
22462,22,5,100,135,115,140
15408,0,0,0,0,0,0
4357,0,0,0,0,0,0
9413,90,0,305,1025,10,10
9401,98,0,266,672,105,252
23314,20,0,0,0,8,6
25036,0,0,0,0,0,0
11921,0,0,0,1,0,0
21006,16,0,6,24,36,26
3087,0,0,0,0,0,0
24123,2,0,0,0,0,0
10855,0,0,0,0,2,2
24848,2,0,2,0,0,0
21015,15,0,0,0,4,0
9747,96,0,6,12,285,177
4633,0,0,0,0,0,0
11877,0,0,1,3,0,0
17588,21,0,8,28,0,0
20693,4,0,4,6,8,14
6671,0,0,0,0,0,0
22505,4,0,0,0,2,0
6174,0,0,0,0,0,0
15266,7,0,9,15,1,0
22142,0,0,0,1,0,0
4265,0,0,0,0,0,0
15103,0,0,2,3,0,0
22220,42,0,24,32,8,0
23871,0,0,1,0,0,0
6859,0,0,0,0,0,0
24276,22,0,9,42,3,6
23290,0,0,0,0,0,0
19733,1,0,0,0,0,0
22834,0,0,0,0,1,0
9720,0,0,4,2,4,0
16635,2,0,5,7,0,1
19050,7,0,0,0,0,0
18635,0,0,0,0,0,12
17184,186,0,70,84,371,84
589,0,0,0,0,0,0
16682,3,0,0,3,0,0
8713,488,0,684,1170,1044,1422
10230,32,5,55,120,95,255
24679,0,0,0,0,0,0
8884,22,0,0,14,63,147
18708,39,0,3,0,3,0
5079,0,0,0,0,0,0
9051,23,0,32,60,24,4
300,0,0,0,0,0,0
21671,40,0,3,3,21,30
18092,5,0,9,40,2,1
8329,86,0,90,665,0,0
58,0,0,0,0,0,0
13031,119,0,6,27,42,45
21358,54,0,22,20,8,8
21146,123,0,0,5,0,0
18173,368,16,488,704,624,792
22061,41,0,3,3,120,135
3185,0,0,0,0,0,0
6964,0,0,0,0,0,0
434,0,0,0,0,0,0
19952,17,0,10,22,2,0
13856,8,0,0,0,4,0
4216,0,0,0,0,0,0
14263,1,0,15,66,0,0
4158,0,0,0,0,0,0
8840,0,0,0,0,0,0
10679,0,0,0,0,0,0
20612,0,0,6,24,12,0
10448,0,0,2,2,2,0
2892,0,0,0,0,0,0
10010,0,0,0,1,0,0
8990,0,0,0,0,0,0
11939,4,0,2,1,0,0
8892,70,0,171,324,576,459
4196,0,0,0,0,0,0
22497,105,0,25,40,30,35
7209,149,0,0,192,0,0
21366,0,0,2,0,0,0
24252,0,0,0,0,0,0
13766,17,0,12,27,9,3
14394,93,160,48,208,0,0
11958,0,0,0,0,0,0
6930,0,0,0,0,0,0
10289,61,0,35,154,0,35
5719,0,0,0,0,0,0
1134,0,0,0,0,0,0
7687,0,0,0,0,0,0
12051,0,0,0,0,0,0
11660,1,0,0,1,1,3
5279,0,0,0,0,0,0
4818,0,0,0,0,0,0
791,0,0,0,0,0,0
19783,1,0,1,2,0,0
9513,55,0,8,16,124,56
22737,14,0,0,0,0,0
11739,7,0,0,0,8,4
8572,123,0,189,833,182,406
25017,0,0,0,0,0,0
20004,99,28,35,112,49,77
6113,0,0,0,0,0,0
16559,3,0,0,2,2,0
18139,29,0,54,126,96,108
5213,0,0,0,0,0,0
19645,3,0,2,6,2,2
12345,6,0,5,9,3,5
10737,71,0,18,18,0,0
17022,0,0,0,5,0,0
13556,170,0,2,6,34,0
15275,0,0,1,1,0,0
6733,0,0,0,0,0,0
11733,176,0,290,635,95,110
14843,0,0,6,6,0,0
13695,4,0,2,2,0,0
20463,1,0,0,0,0,0
10287,1,0,0,1,0,0
17692,76,0,36,24,78,72
20337,31,0,5,20,5,0
14359,7,0,3,2,3,2
159,0,0,0,0,0,0
2418,0,0,0,0,0,0
17436,0,0,2,6,0,0
11293,238,0,238,1078,210,112
15238,15,0,0,0,0,0
22897,0,0,0,2,0,0
12318,2642,0,0,0,0,0
2208,0,0,0,0,0,0
8951,0,0,2,4,0,0
6326,0,0,0,0,0,0
20970,1,0,0,0,8,12
8419,0,0,0,0,0,0
21952,1,0,0,0,0,0
24026,8,0,2,0,6,11
3168,0,0,0,0,0,0
14295,7,0,1,2,0,0
7891,7,0,12,54,0,0
2913,0,0,0,0,0,0
17788,0,0,1,0,0,0
11043,26,0,16,26,18,14
22103,31,0,0,3,24,24
5356,0,0,0,0,0,0
1091,0,0,0,0,0,0
11862,0,0,0,0,0,0
14342,0,0,0,0,0,0
12171,7,0,12,0,3,0
21195,1,0,4,8,0,0
17139,45,0,36,320,64,20
14980,2,0,22,154,0,0
1163,0,0,0,0,0,0
5874,0,0,0,0,0,0
15328,1137,988,7144,34124,988,4864
516,0,0,0,0,0,0
23817,0,0,2,4,0,0
18659,0,0,0,0,0,0
19114,60,0,168,654,96,132
17828,110,0,8,18,4,14
21567,0,0,1,0,0,0
12247,155,0,216,288,360,189
3337,0,0,0,0,0,0
12841,0,0,0,0,0,0
1489,0,0,0,0,0,0
23303,0,0,0,0,0,0
10730,36,0,6,8,24,30
3585,0,0,0,0,0,0
960,0,0,0,0,0,0
1516,0,0,0,0,0,0
21382,14,0,4,13,2,8
12334,30,0,18,72,66,36
10172,0,0,0,0,0,0
23421,0,0,1,5,0,0
8086,84,0,11,0,11,0
6109,0,0,0,0,0,0
16833,0,0,0,0,1,0
24395,114,0,112,352,144,32
13928,12,0,11,49,20,18
14584,0,0,2,2,1,0
16069,8,0,1,2,1,0
24083,0,0,0,0,0,0
23080,20,0,10,50,12,14
8241,0,0,0,0,0,0
19577,0,0,0,0,12,9
527,0,0,0,0,0,0
20540,0,0,3,0,0,0
